First Name,Last Name,Jersey,Position,Games Played,Points,Total Goals,1pt Goals,2pt Goals,Scoring Points,Assists,Shots,Shot Pct,Shots On Goal,SOG Pct,2pt Shots,2pt Shot Pct,2pt Shots On Goal,Groundballs,Turnovers,Caused Turnovers,Faceoffs,Faceoff Wins,Faceoff Losses,Faceoff Pct,Saves,Save Pct,Scores Against,Scores Against Average,2pt Goals Against,2pt GAA,Time On Field,Total Penalties,Penalty Minutes,Power Play Goals,Power Play Shots,Short Handed Goals,Short Handed Shots,Short Handed Goals Against,Power Play Goals Against
Ethan,Walker,57,A,9,13,9,9,0,9,4,30,0.3,16,0.5333333333333330,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,,0
Mikie,Schlosser,59,M,6,5,4,3,1,5,0,18,0.2222222222222220,12,0.6666666666666670,2,0.5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Zach,Currier,77,M,10,19,11,11,0,11,8,28,0.39285714285714300,15,0.5357142857142860,2,0,0,53,17,0,31,3,28,0.0967741935483871,0,0,0,0,0,0,0,3,2.5,0,1,0,0,,0
Tim,Muller,14,D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Brad,Smith,27,M,10,22,13,12,1,14,8,57,0.22807017543859600,38,0.6666666666666670,4,0.25,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,,0
Steven,DeNapoli,7,SSDM,4,3,3,3,0,3,0,4,0.75,4,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Bryan,Costabile,26,M,10,20,11,10,1,12,8,65,0.16923076923076900,39,0.6,10,0.1,6,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,,0
Tucker,Durkin,51,D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Tim,Edwards,23,SSDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Ryan,Drenner,22,M,10,20,17,17,0,17,3,51,0.3333333333333330,34,0.6666666666666670,3,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,0
Jack,Kielty,40,D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Jack,Concannon,12,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,113,0.523148148148148,112,11.75981625287110,9,0.944985234605708,27429,1,1,0,0,0,0,,8
Peter,Dearth,54,SSDM,9,3,1,1,0,1,2,5,0.2,4,0.8,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,,0
Zach,Goodrich,14,SSDM,10,1,1,1,0,1,0,6,0.16666666666666700,3,0.5,1,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3.5,0,0,0,0,,0
Brodie,Merrill,17,LSM,6,1,0,0,0,0,1,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Jeff,Teat,7,A,10,38,22,22,0,22,16,52,0.4230769230769230,36,0.6923076923076920,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,,0
Trevor,Baptiste,9,FO,9,10,5,4,1,6,4,18,0.2777777777777780,11,0.6111111111111110,1,1,1,83,4,0,219,153,66,0.6986301369863010,0,0,0,0,0,0,0,5,2.5,0,0,0,0,,0
JD,Colarusso,11,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0.333333333333333,7,13.26315789473680,1,1.89473684210526,1520,0,0,0,0,0,0,,1
Eric,Law,15,A,10,29,18,18,0,18,11,33,0.5454545454545450,27,0.8181818181818180,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,4,0,0,,0
Jake,Richard,27,SSDM,10,2,1,1,0,1,1,4,0.25,4,1,2,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,,0
Stephen,Kelly,24,FO,9,5,4,4,0,4,1,7,0.5714285714285710,6,0.8571428571428570,0,0,0,65,8,0,217,106,111,0.48847926267281100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Matt,Whitcher,33,SSDM,10,0,0,0,0,0,0,6,0,4,0.6666666666666670,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,0
Dillon,Ward,37,G,6,1,0,0,0,0,1,0,0,0,0,0,0,0,16,3,0,0,0,0,0,76,0.517006802721088,74,12.99829226640640,3,0.526957794584044,16396,0,0,0,0,0,0,,4
Connor,Kelly,40,M,10,26,16,12,4,20,6,59,0.2711864406779660,30,0.5084745762711860,13,0.3076923076923080,9,14,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,0,0,,0
Warren,Jeffrey,27,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Cade,van Raaphorst,77,D,10,7,3,0,3,6,1,12,0.25,7,0.5833333333333330,10,0.3,5,25,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,,0
Danny,Logan,91,SSDM,10,9,4,1,3,7,2,8,0.5,6,0.75,6,0.5,5,20,3,0,12,2,10,0.16666666666666700,0,0,0,0,0,0,0,3,2,0,0,0,0,,0
Troy,Reh,10,LSM,10,1,1,1,0,1,0,3,0.3333333333333330,3,1,2,0,2,26,1,0,2,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,0
Patrick,Resch,34,SSDM,10,2,1,1,0,1,1,4,0.25,3,0.75,2,0,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
CJ,Costabile,9,LSM,10,9,6,4,2,8,1,19,0.3157894736842110,11,0.5789473684210530,9,0.2222222222222220,5,29,5,0,25,13,12,0.52,0,0,0,0,0,0,0,5,3,0,1,0,0,,0
John,Crawley,44,M,9,5,4,4,0,4,1,22,0.18181818181818200,13,0.5909090909090910,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0
Nick,Marrocco,1,G,9,0,0,0,0,0,0,2,0,2,1,2,0,2,23,0,0,0,0,0,0,120,0.491803278688525,129,14.289780376168300,5,0.553867456440632,25999,1,1,0,0,0,0,,10
Lyle,Thompson,4,A,9,44,26,26,0,26,18,66,0.3939393939393940,42,0.6363636363636360,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,5,0,0,,0
Stephen,Rehfuss,6,M,10,14,6,6,0,6,8,29,0.20689655172413800,17,0.5862068965517240,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Connor,Farrell,25,FO,10,2,2,2,0,2,0,11,0.18181818181818200,5,0.45454545454545500,2,0,2,90,11,0,233,135,97,0.5793991416309010,0,0,0,0,0,0,0,1,1,0,0,0,1,,0
James,Barclay,25,D,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jordan,MacIntosh,29,M,9,16,14,13,1,15,1,39,0.358974358974359,28,0.717948717948718,1,1,1,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,,0
Jared,Conners,28,LSM,10,4,0,0,0,0,4,4,0,2,0.5,3,0,2,18,9,0,2,0,2,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Jeff,Trainor,43,M,5,4,3,2,1,4,0,8,0.375,5,0.625,2,0.5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,,0
Tre,Leclaire,44,M,9,8,6,6,0,6,2,24,0.25,13,0.5416666666666670,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,,0
Matt,McMahon,77,D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Graeme,Hossack,81,D,10,0,0,0,0,0,0,3,0,3,1,2,0,2,38,2,0,30,5,24,0.16666666666666700,0,0,0,0,0,0,0,5,4,0,0,0,0,,0
Kyle,Pless,2,LSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Daniel,Bucaro,4,M,9,12,9,9,0,9,3,31,0.2903225806451610,17,0.5483870967741940,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Romar,Dennis,5,M,8,10,5,3,2,7,3,27,0.18518518518518500,14,0.5185185185185190,13,0.15384615384615400,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,1,,0
Dox,Aitken,6,M,8,10,8,8,0,8,2,23,0.34782608695652200,17,0.7391304347826090,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jesse,Bernhardt,36,D,10,0,0,0,0,0,0,1,0,1,1,1,0,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0
Kyle,Hartzell,81,LSM,8,3,2,1,1,3,0,4,0.5,3,0.75,3,0.3333333333333330,2,9,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,0
Tim,Troutner,0,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,40,0.526315789473684,37,10.535890844374100,1,0.284753806604706,10114,0,0,0,0,0,0,,4
Johnny,Surdick,18,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Austin,Kaut,19,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Josh,Byrne,22,A,7,20,15,15,0,15,5,53,0.2830188679245280,32,0.6037735849056600,1,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1,0,1,,0
Drew,Simoneau,23,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Jules,Heningburg,7,M,8,19,12,12,0,12,7,36,0.3333333333333330,27,0.75,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Myles,Jones,15,M,10,22,12,9,3,15,7,55,0.21818181818181800,28,0.509090909090909,13,0.23076923076923100,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,,0
Eddy,Glazener,30,D,9,4,2,0,2,4,0,6,0.3333333333333330,6,1,5,0.4,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Andrew,Newbold,11,LSM,4,1,1,1,0,1,0,3,0.3333333333333330,2,0.6666666666666670,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mark,Cockerton,21,A,3,6,6,6,0,6,0,26,0.23076923076923100,12,0.46153846153846200,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0
Ryan,Tierney,26,M,7,5,5,5,0,5,0,14,0.35714285714285700,10,0.7142857142857140,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0
TD,Ierlan,6,FO,10,2,1,1,0,1,1,5,0.2,3,0.6,0,0,0,78,9,0,252,135,114,0.5357142857142860,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Mike,Chanenchuk,1,M,10,22,16,14,2,18,4,61,0.26229508196721300,37,0.6065573770491800,13,0.15384615384615400,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,,0
Jake,Bernhardt,83,SSDM,8,1,1,1,0,1,0,2,0.5,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,,0
Brendan,Kavanagh,27,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Ryan,Terefenko,34,SSDM,10,5,2,2,0,2,3,4,0.5,3,0.75,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,,0
Kevin,Rogers,77,M,5,4,1,1,0,1,3,11,0.09090909090909090,5,0.45454545454545500,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Matt,Kavanagh,10,A,10,13,8,8,0,8,5,46,0.17391304347826100,25,0.5434782608695650,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,2,0,0,,0
